datetime,solar_mwh,konya_shortwave_radiation,konya_temperature_2m,konya_cloud_cover,konya_direct_radiation,konya_precipitation,konya_wind_speed_10m,gaziantep_shortwave_radiation,gaziantep_temperature_2m,gaziantep_cloud_cover,gaziantep_direct_radiation,gaziantep_precipitation,gaziantep_wind_speed_10m,izmir_shortwave_radiation,izmir_temperature_2m,izmir_cloud_cover,izmir_direct_radiation,izmir_precipitation,izmir_wind_speed_10m,date,year,month,day,hour,day_of_year,week,weekday,avg_shortwave_radiation,avg_cloud_cover,avg_temperature_2m,avg_direct_radiation,avg_precipitation,avg_wind_speed_10m
2024-11-08 17:00:00+03:00,1026.92,174.0,11.0085,0.0,119.0,0.0,3.2268405,111.0,17.0325,1.0,60.0,0.0,1.8439089,223.0,20.3805,0.0,156.0,0.0,2.830636,2024-11-08,2024,11,8,17,313,45,4,169.33333,0.33333334,16.140501,111.666664,0.0,2.633795
2024-11-08 18:00:00+03:00,394.65,25.0,7.9084997,0.0,11.0,0.0,1.9981241,6.0,15.0325,0.0,1.0,0.0,1.7219175,59.0,17.4305,0.0,31.0,0.0,1.4577379,2024-11-08,2024,11,8,18,313,45,4,30.0,0.0,13.457166,14.333333,0.0,1.7259265
2024-11-08 19:00:00+03:00,25.25,0.0,6.1584997,0.0,0.0,0.0,2.269912,0.0,14.9825,1.0,0.0,0.0,1.6507574,0.0,16.3305,0.0,0.0,0.0,1.5508063,2024-11-08,2024,11,8,19,313,45,4,0.0,0.33333334,12.490499,0.0,0.0,1.8238252
2024-11-08 20:00:00+03:00,0.11,0.0,4.9585,0.0,0.0,0.0,2.2472205,0.0,14.882501,1.0,0.0,0.0,0.8732125,0.0,16.0805,0.0,0.0,0.0,2.6832817,2024-11-08,2024,11,8,20,313,45,4,0.0,0.33333334,11.973834,0.0,0.0,1.9345716
2024-11-08 21:00:00+03:00,0.0,0.0,4.2585,0.0,0.0,0.0,1.9235384,0.0,12.5325,0.0,0.0,0.0,1.9006578,0.0,15.7305,0.0,0.0,0.0,3.0054116,2024-11-08,2024,11,8,21,313,45,4,0.0,0.0,10.8405,0.0,0.0,2.276536
2024-11-08 22:00:00+03:00,0.0,0.0,3.7585,0.0,0.0,0.0,1.8117672,0.0,11.5825,0.0,0.0,0.0,2.0155644,0.0,14.9305,0.0,0.0,0.0,2.3334522,2024-11-08,2024,11,8,22,313,45,4,0.0,0.0,10.0905,0.0,0.0,2.0535946
2024-11-08 23:00:00+03:00,0.0,0.0,3.6085,0.0,0.0,0.0,1.6807737,0.0,11.0325,0.0,0.0,0.0,2.059126,0.0,13.9305,0.0,0.0,0.0,1.9039432,2024-11-08,2024,11,8,23,313,45,4,0.0,0.0,9.523833,0.0,0.0,1.8812809
2024-11-09 00:00:00+03:00,0.0,0.0,3.2585,0.0,0.0,0.0,1.7066048,0.0,10.1825,0.0,0.0,0.0,1.5305228,0.0,13.030499,0.0,0.0,0.0,1.7269917,2024-11-09,2024,11,9,0,314,45,5,0.0,0.0,8.823833,0.0,0.0,1.6547065
2024-11-09 01:00:00+03:00,0.0,0.0,2.8084998,0.0,0.0,0.0,1.6807737,0.0,9.7825,0.0,0.0,0.0,1.285496,0.0,12.3805,0.0,0.0,0.0,1.7007351,2024-11-09,2024,11,9,1,314,45,5,0.0,0.0,8.323833,0.0,0.0,1.5556682
2024-11-09 02:00:00+03:00,0.0,0.0,2.5085,0.0,0.0,0.0,1.4089003,0.0,8.9325,0.0,0.0,0.0,1.4916434,0.0,11.9305,0.0,0.0,0.0,1.7923448,2024-11-09,2024,11,9,2,314,45,5,0.0,0.0,7.7905,0.0,0.0,1.5642961
2024-11-09 03:00:00+03:00,0.0,0.0,2.0085,0.0,0.0,0.0,1.2539936,0.0,8.7825,0.0,0.0,0.0,1.4807093,0.0,11.530499,0.0,0.0,0.0,1.7923448,2024-11-09,2024,11,9,3,314,45,5,0.0,0.0,7.4405,0.0,0.0,1.509016
2024-11-09 04:00:00+03:00,0.22,0.0,1.0085001,0.0,0.0,0.0,1.0307764,0.0,9.1825,0.0,0.0,0.0,1.0111874,0.0,11.7305,0.0,0.0,0.0,1.8794945,2024-11-09,2024,11,9,4,314,45,5,0.0,0.0,7.307167,0.0,0.0,1.3071527
2024-11-09 05:00:00+03:00,3.67,0.0,0.30850002,0.0,0.0,0.0,0.83815277,0.0,7.9824996,0.0,0.0,0.0,1.2589679,0.0,11.530499,0.0,0.0,0.0,2.316247,2024-11-09,2024,11,9,5,314,45,5,0.0,0.0,6.6071663,0.0,0.0,1.4711226
2024-11-09 06:00:00+03:00,52.33,0.0,-0.1415,0.0,0.0,0.0,1.2747549,0.0,7.9325,0.0,0.0,0.0,1.3536987,0.0,11.280499,0.0,0.0,0.0,2.4703238,2024-11-09,2024,11,9,6,314,45,5,0.0,0.0,6.3571663,0.0,0.0,1.6995926
2024-11-09 07:00:00+03:00,530.62,0.0,-0.3915,0.0,0.0,0.0,1.6560496,0.0,8.132501,0.0,0.0,0.0,1.7117243,0.0,11.0805,10.0,0.0,0.0,2.4413111,2024-11-09,2024,11,9,7,314,45,5,0.0,3.3333333,6.2738338,0.0,0.0,1.9363617
2024-11-09 08:00:00+03:00,1223.31,15.0,0.6585,0.0,6.0,0.0,1.0770329,45.0,9.4325,5.0,21.0,0.0,2.3521266,1.0,10.9805,58.0,0.0,0.0,2.510976,2024-11-09,2024,11,9,8,314,45,5,20.333334,21.0,7.023833,9.0,0.0,1.9800453
2024-11-09 09:00:00+03:00,1375.27,150.0,5.4084997,0.0,99.0,0.0,0.20615529,204.0,13.0825,11.0,137.0,0.0,3.3154938,80.0,12.4805,74.0,43.0,0.0,3.1212976,2024-11-09,2024,11,9,9,314,45,5,144.66667,28.333334,10.323833,93.0,0.0,2.2143157
2024-11-09 10:00:00+03:00,1409.08,326.0,7.6085,1.0,253.0,0.0,1.1011358,370.0,15.4325,18.0,280.0,0.0,3.4296503,245.0,14.530499,47.0,174.0,0.0,2.8469284,2024-11-09,2024,11,9,10,314,45,5,313.66666,22.0,12.523833,235.66667,0.0,2.459238
2024-11-09 11:00:00+03:00,1418.15,473.0,9.1585,15.0,389.0,0.0,1.9906029,501.0,16.6325,47.0,401.0,0.0,3.3800888,400.0,16.1805,64.0,311.0,0.0,3.653081,2024-11-09,2024,11,9,11,314,45,5,458.0,42.0,13.9905,367.0,0.0,3.0079243
2024-11-09 12:00:00+03:00,1384.51,570.0,10.3085,40.0,478.0,0.0,2.0426698,576.0,17.432499,27.0,462.0,0.0,3.2422986,514.0,17.980501,71.0,418.0,0.0,4.056168,2024-11-09,2024,11,9,12,314,45,5,553.3333,46.0,15.2405,452.66666,0.0,3.1137123
2024-11-09 13:00:00+03:00,1320.75,603.0,11.3085,49.0,505.0,0.0,2.0248456,599.0,17.932499,1.0,499.0,0.0,3.15,570.0,19.230501,70.0,468.0,0.0,4.2793107,2024-11-09,2024,11,9,13,314,45,5,590.6667,40.0,16.157167,490.66666,0.0,3.1513855
2024-11-09 14:00:00+03:00,1369.62,576.0,12.0085,68.0,480.0,0.0,2.1029742,547.0,18.182499,22.0,442.0,0.0,3.1894357,565.0,20.2805,96.0,464.0,0.0,4.229953,2024-11-09,2024,11,9,14,314,45,5,562.6667,62.0,16.823832,462.0,0.0,3.174121
2024-11-09 15:00:00+03:00,1329.32,482.0,12.2585,84.0,387.0,0.0,2.1662178,439.0,18.0325,12.0,338.0,0.0,3.383785,495.0,20.980501,100.0,393.0,0.0,4.1743264,2024-11-09,2024,11,9,15,314,45,5,472.0,65.333336,17.0905,372.66666,0.0,3.241443
2024-11-09 16:00:00+03:00,1219.3,344.0,11.5085,81.0,264.0,0.0,2.3879907,284.0,17.5325,90.0,201.0,0.0,3.6224992,374.0,21.080502,98.0,286.0,0.0,3.720551,2024-11-09,2024,11,9,16,314,45,5,334.0,89.666664,16.707167,250.33333,0.0,3.2436802
2024-11-09 17:00:00+03:00,690.46,167.0,10.3085,100.0,104.0,0.0,1.970406,103.0,16.432499,100.0,43.0,0.0,2.9841247,214.0,20.4305,100.0,143.0,0.0,3.753665,2024-11-09,2024,11,9,17,314,45,5,161.33333,100.0,15.723834,96.666664,0.0,2.902732
2024-11-09 18:00:00+03:00,87.52,20.0,7.2585,91.0,4.0,0.0,2.147673,5.0,15.382501,84.0,0.0,0.0,2.7060118,54.0,18.480501,99.0,24.0,0.0,3.5146124,2024-11-09,2024,11,9,18,314,45,5,26.333334,91.333336,13.707168,9.333333,0.0,2.7894323
2024-11-09 19:00:00+03:00,0.3,0.0,6.2085,63.0,0.0,0.0,2.0838666,0.0,14.4825,6.0,0.0,0.0,2.581182,0.0,17.1305,100.0,0.0,0.0,3.6472592,2024-11-09,2024,11,9,19,314,45,5,0.0,56.333332,12.607167,0.0,0.0,2.7707691
2024-11-09 20:00:00+03:00,0.0,0.0,5.2585,34.0,0.0,0.0,2.1569655,0.0,13.4325,1.0,0.0,0.0,2.1095023,0.0,16.0805,99.0,0.0,0.0,4.0700126,2024-11-09,2024,11,9,20,314,45,5,0.0,44.666668,11.5905,0.0,0.0,2.778827
2024-11-09 21:00:00+03:00,0.0,0.0,5.2585,100.0,0.0,0.0,1.7356554,0.0,12.4325,1.0,0.0,0.0,1.9104973,0.0,15.2305,95.0,0.0,0.0,3.592353,2024-11-09,2024,11,9,21,314,45,5,0.0,65.333336,10.973834,0.0,0.0,2.4128354
2024-11-09 22:00:00+03:00,0.0,0.0,5.6085,97.0,0.0,0.0,1.3086252,0.0,11.7325,15.0,0.0,0.0,1.9557608,0.0,14.4305,40.0,0.0,0.0,3.026962,2024-11-09,2024,11,9,22,314,45,5,0.0,50.666668,10.5905,0.0,0.0,2.0971162
2024-11-09 23:00:00+03:00,0.0,0.0,4.7085,100.0,0.0,0.0,1.2619429,0.0,11.632501,43.0,0.0,0.0,2.3706539,0.0,13.8305,61.0,0.0,0.0,2.9154758,2024-11-09,2024,11,9,23,314,45,5,0.0,68.0,10.057166,0.0,0.0,2.1826909
2024-11-10 00:00:00+03:00,0.0,0.0,3.9085002,83.0,0.0,0.0,1.430035,0.0,11.4325,64.0,0.0,0.0,3.0761175,0.0,13.280499,13.0,0.0,0.0,2.7613401,2024-11-10,2024,11,10,0,315,45,6,0.0,53.333332,9.5405,0.0,0.0,2.4224975
2024-11-10 01:00:00+03:00,0.0,0.0,3.0085,29.0,0.0,0.0,1.3601471,0.0,11.8325,100.0,0.0,0.0,3.22374,0.0,12.6305,7.0,0.0,0.0,2.182888,2024-11-10,2024,11,10,1,315,45,6,0.0,45.333332,9.1571665,0.0,0.0,2.2555916
2024-11-10 02:00:00+03:00,0.0,0.0,2.0085,1.0,0.0,0.0,1.4840822,0.0,11.7825,90.0,0.0,0.0,2.995413,0.0,12.1805,33.0,0.0,0.0,2.3119256,2024-11-10,2024,11,10,2,315,45,6,0.0,41.333332,8.6571665,0.0,0.0,2.263807
2024-11-10 03:00:00+03:00,0.0,0.0,2.2585,0.0,0.0,0.0,1.4089003,0.0,11.2825,83.0,0.0,0.0,2.934706,0.0,11.7305,96.0,0.0,0.0,2.34094,2024-11-10,2024,11,10,3,315,45,6,0.0,59.666668,8.423833,0.0,0.0,2.228182
2024-11-10 04:00:00+03:00,0.02,0.0,4.2085,65.0,0.0,0.0,0.83216584,0.0,11.632501,96.0,0.0,0.1,3.540127,0.0,11.8305,91.0,0.0,0.0,2.2147236,2024-11-10,2024,11,10,4,315,45,6,0.0,84.0,9.223834,0.0,0.033333335,2.1956723
2024-11-10 05:00:00+03:00,3.04,0.0,3.3084998,99.0,0.0,0.0,1.5116217,0.0,11.0325,72.0,0.0,0.0,3.570014,0.0,11.4805,100.0,0.0,0.0,2.1708293,2024-11-10,2024,11,10,5,315,45,6,0.0,90.333336,8.607166,0.0,0.0,2.4174883
2024-11-10 06:00:00+03:00,26.54,0.0,3.7585,100.0,0.0,0.0,1.2903488,0.0,10.5325,85.0,0.0,0.0,3.494639,0.0,11.2305,100.0,0.0,0.0,2.3706539,2024-11-10,2024,11,10,6,315,45,6,0.0,95.0,8.507167,0.0,0.0,2.3852139
2024-11-10 07:00:00+03:00,232.39,0.0,3.6085,100.0,0.0,0.0,1.0816654,0.0,10.382501,96.0,0.0,0.0,4.204759,0.0,10.9305,98.0,0.0,0.0,2.7354157,2024-11-10,2024,11,10,7,315,45,6,0.0,98.0,8.307167,0.0,0.0,2.6739466
2024-11-10 08:00:00+03:00,869.05,6.0,5.3085,100.0,0.0,0.0,0.5315073,28.0,10.9325,94.0,5.0,0.0,4.5024996,1.0,10.780499,100.0,0.0,0.0,3.0413814,2024-11-10,2024,11,10,8,315,45,6,11.666667,98.0,9.007167,1.6666666,0.0,2.691796
2024-11-10 09:00:00+03:00,1206.59,44.0,6.1085,100.0,3.0,0.2,0.49244288,166.0,12.5325,94.0,72.0,0.0,4.236154,68.0,11.5805,100.0,26.0,0.0,3.3443983,2024-11-10,2024,11,10,9,315,45,6,92.666664,98.0,10.073833,33.666668,0.06666667,2.6909983
2024-11-10 10:00:00+03:00,1287.14,54.0,5.9585,100.0,0.0,0.8,1.5945219,343.0,14.7825,97.0,223.0,0.0,4.521338,220.0,13.2305,100.0,129.0,0.0,3.2206366,2024-11-10,2024,11,10,10,315,45,6,205.66667,99.0,11.323833,117.333336,0.26666668,3.1121655
2024-11-10 11:00:00+03:00,1283.3,87.0,6.4084997,100.0,2.0,1.3,0.715891,434.0,15.9825,98.0,265.0,0.0,4.795049,378.0,14.9305,100.0,281.0,0.0,3.4,2024-11-10,2024,11,10,11,315,45,6,299.66666,99.333336,12.440499,182.66667,0.4333333,2.9703133
2024-11-10 12:00:00+03:00,1258.94,172.0,7.8085,100.0,5.0,0.1,1.3647344,458.0,16.7825,99.0,262.0,0.0,4.7510524,476.0,16.3805,99.0,344.0,0.0,3.5794554,2024-11-10,2024,11,10,12,315,45,6,368.66666,99.333336,13.6571665,203.66667,0.033333335,3.2317474
2024-11-10 13:00:00+03:00,1242.91,411.0,10.3085,100.0,150.0,0.0,0.6,472.0,17.3825,99.0,273.0,0.0,4.609772,538.0,17.6805,100.0,409.0,0.0,3.645888,2024-11-10,2024,11,10,13,315,45,6,473.66666,99.666664,15.123833,277.33334,0.0,2.951887
2024-11-10 14:00:00+03:00,1208.47,329.0,10.9085,100.0,63.0,0.0,1.2103719,430.0,17.7825,100.0,258.0,0.0,4.5634418,527.0,18.480501,100.0,389.0,0.0,3.5131896,2024-11-10,2024,11,10,14,315,45,6,428.66666,100.0,15.723834,236.66667,0.0,3.0956678
2024-11-10 15:00:00+03:00,1126.81,290.0,11.1085,100.0,71.0,0.0,2.0248458,287.0,17.8825,99.0,87.0,0.0,4.6703854,458.0,18.980501,100.0,324.0,0.0,3.5415392,2024-11-10,2024,11,10,15,315,45,6,345.0,99.666664,15.9905,160.66667,0.0,3.412257
2024-11-10 16:00:00+03:00,785.14,193.0,11.2585,100.0,53.0,0.0,1.5700318,241.0,17.8825,99.0,112.0,0.0,4.8931074,338.0,18.6805,100.0,215.0,0.0,2.200568,2024-11-10,2024,11,10,16,315,45,6,257.33334,99.666664,15.940499,126.666664,0.0,2.8879023
2024-11-10 17:00:00+03:00,167.13,89.0,9.8085,100.0,7.0,0.0,1.1884865,98.0,16.9825,39.0,37.0,0.0,4.2296567,175.0,18.230501,100.0,72.0,0.0,1.9811614,2024-11-10,2024,11,10,17,315,45,6,120.666664,79.666664,15.007167,38.666668,0.0,2.4664347
2024-11-10 18:00:00+03:00,2.67,11.0,7.5085,100.0,0.0,0.6,0.6041523,5.0,15.7825,6.0,1.0,0.0,4.160829,44.0,16.3305,100.0,8.0,0.0,1.2776932,2024-11-10,2024,11,10,18,315,45,6,20.0,68.666664,13.207166,3.0,0.2,2.0142248
2024-11-10 19:00:00+03:00,0.05,0.0,7.1584997,100.0,0.0,3.3,0.60827625,0.0,14.882501,60.0,0.0,0.0,3.6266377,0.0,15.9305,100.0,0.0,0.0,2.7986605,2024-11-10,2024,11,10,19,315,45,6,0.0,86.666664,12.6571665,0.0,1.1,2.3445246
2024-11-10 20:00:00+03:00,0.0,0.0,7.3085,100.0,0.0,0.6,1.471394,0.0,14.5325,96.0,0.0,0.0,3.422353,0.0,14.5805,87.0,0.0,0.0,3.3380384,2024-11-10,2024,11,10,20,315,45,6,0.0,94.333336,12.1405,0.0,0.2,2.7439282
2024-11-10 21:00:00+03:00,0.0,0.0,7.4084997,100.0,0.0,0.1,0.65764725,0.0,14.1825,100.0,0.0,0.0,3.473111,0.0,13.3805,44.0,0.0,0.0,2.6119914,2024-11-10,2024,11,10,21,315,45,6,0.0,81.333336,11.6571665,0.0,0.033333335,2.2475832
2024-11-10 22:00:00+03:00,0.0,0.0,7.1584997,100.0,0.0,0.0,0.60207975,0.0,14.4325,100.0,0.0,0.0,3.2035139,0.0,12.4305,3.0,0.0,0.0,2.0024984,2024-11-10,2024,11,10,22,315,45,6,0.0,67.666664,11.3405,0.0,0.0,1.9360307
2024-11-10 23:00:00+03:00,0.0,0.0,7.0585,100.0,0.0,0.0,1.4008926,0.0,14.2325,100.0,0.0,0.0,1.8439089,0.0,11.6805,0.0,0.0,0.0,1.8560711,2024-11-10,2024,11,10,23,315,45,6,0.0,66.666664,10.9905,0.0,0.0,1.7002908
2024-11-11 00:00:00+03:00,0.0,0.0,7.3085,100.0,0.0,0.1,0.8514693,0.0,10.9825,100.0,0.0,1.1,4.8633833,0.0,11.030499,1.0,0.0,0.0,1.603122,2024-11-11,2024,11,11,0,316,46,0,0.0,67.0,9.773833,0.0,0.4,2.4393246
2024-11-11 01:00:00+03:00,0.0,0.0,7.0085,100.0,0.0,0.0,0.96046865,0.0,9.2325,100.0,0.0,2.4,2.6967573,0.0,10.4805,1.0,0.0,0.0,1.4142135,2024-11-11,2024,11,11,1,316,46,0,0.0,67.0,8.9071665,0.0,0.8,1.6904799
2024-11-11 02:00:00+03:00,0.0,0.0,7.1584997,100.0,0.0,0.0,1.118034,0.0,9.1825,100.0,0.0,0.4,3.8052595,0.0,9.9305,9.0,0.0,0.0,1.3086252,2024-11-11,2024,11,11,2,316,46,0,0.0,69.666664,8.757167,0.0,0.13333334,2.0773063
2024-11-11 03:00:00+03:00,0.0,0.0,7.2085,100.0,0.0,0.0,0.44721362,0.0,9.0825,100.0,0.0,0.1,5.065817,0.0,9.5805,12.0,0.0,0.0,1.3509257,2024-11-11,2024,11,11,3,316,46,0,0.0,70.666664,8.623834,0.0,0.033333335,2.2879856
2024-11-11 04:00:00+03:00,0.0,0.0,6.0585,100.0,0.0,0.0,0.70710677,0.0,9.8325,99.0,0.0,0.2,4.315669,0.0,8.9805,6.0,0.0,0.0,1.3000001,2024-11-11,2024,11,11,4,316,46,0,0.0,68.333336,8.290501,0.0,0.06666667,2.1075919
2024-11-11 05:00:00+03:00,0.2,0.0,6.6085,86.0,0.0,0.0,0.82764727,0.0,9.4825,70.0,0.0,0.0,5.314132,0.0,8.6305,97.0,0.0,0.0,1.4396181,2024-11-11,2024,11,11,5,316,46,0,0.0,84.333336,8.2405,0.0,0.0,2.5271325
2024-11-11 06:00:00+03:00,3.09,0.0,6.2585,48.0,0.0,0.0,0.9013878,0.0,8.9325,96.0,0.0,0.0,4.9502525,0.0,8.6305,95.0,0.0,0.0,1.3341664,2024-11-11,2024,11,11,6,316,46,0,0.0,79.666664,7.9405,0.0,0.0,2.395269
2024-11-11 07:00:00+03:00,56.09,0.0,6.5085,93.0,0.0,0.0,0.65192026,0.0,9.0325,5.0,0.0,0.0,4.127045,0.0,8.6305,97.0,0.0,0.0,1.3756815,2024-11-11,2024,11,11,7,316,46,0,0.0,65.0,8.057167,0.0,0.0,2.051549
2024-11-11 08:00:00+03:00,274.24,9.0,6.1085,100.0,2.0,0.0,0.18027757,39.0,9.632501,18.0,17.0,0.0,3.9702015,0.0,8.4805,95.0,0.0,0.0,1.4326549,2024-11-11,2024,11,11,8,316,46,0,16.0,71.0,8.073833,6.3333335,0.0,1.8610445
2024-11-11 09:00:00+03:00,424.49,72.0,7.3085,100.0,15.0,0.0,0.585235,188.0,11.7325,99.0,120.0,0.0,3.9274673,67.0,10.5805,98.0,27.0,0.0,1.8357561,2024-11-11,2024,11,11,9,316,46,0,109.0,99.0,9.873834,54.0,0.0,2.1161528
2024-11-11 10:00:00+03:00,543.35,225.0,9.1585,32.0,99.0,0.0,0.111803405,327.0,13.2325,45.0,207.0,0.0,4.20119,224.0,12.780499,69.0,144.0,0.0,1.360147,2024-11-11,2024,11,11,10,316,46,0,258.66666,48.666668,11.723832,150.0,0.0,1.8910469
2024-11-11 11:00:00+03:00,811.39,405.0,10.9085,33.0,293.0,0.0,0.715891,478.0,14.5325,97.0,369.0,0.0,3.6211185,378.0,14.7305,47.0,286.0,0.0,1.603122,2024-11-11,2024,11,11,11,316,46,0,420.33334,59.0,13.3905,316.0,0.0,1.9800438
2024-11-11 12:00:00+03:00,1057.47,494.0,12.5585,9.0,356.0,0.0,1.3038405,427.0,14.882501,91.0,201.0,0.0,3.1016126,491.0,16.480501,6.0,393.0,0.0,1.5182227,2024-11-11,2024,11,11,12,316,46,0,470.66666,35.333332,14.6405,316.66666,0.0,1.9745587
2024-11-11 13:00:00+03:00,1034.39,566.0,13.9585,21.0,473.0,0.0,1.430035,512.0,15.632501,46.0,302.0,0.0,2.4667792,549.0,17.730501,0.0,452.0,0.0,1.7414075,2024-11-11,2024,11,11,13,316,46,0,542.3333,22.333334,15.773834,409.0,0.0,1.8794073
2024-11-11 14:00:00+03:00,988.33,469.0,14.6585,48.0,347.0,0.0,1.5402921,499.0,16.2825,64.0,377.0,0.0,1.5953057,545.0,18.580502,6.0,449.0,0.0,2.070024,2024-11-11,2024,11,11,14,316,46,0,504.33334,39.333332,16.507166,391.0,0.0,1.7352072
2024-11-11 15:00:00+03:00,806.04,334.0,14.9585,47.0,206.0,0.0,1.6492423,347.0,16.582499,69.0,237.0,0.0,1.4534441,480.0,19.1305,52.0,386.0,0.0,2.350532,2024-11-11,2024,11,11,15,316,46,0,387.0,56.0,16.890501,276.33334,0.0,1.8177395
2024-11-11 16:00:00+03:00,315.11,142.0,13.0585,54.0,48.0,0.0,2.4046829,215.0,16.4825,55.0,128.0,0.0,1.2041595,361.0,18.730501,7.0,279.0,0.0,2.8022313,2024-11-11,2024,11,11,16,316,46,0,239.33333,38.666668,16.0905,151.66667,0.0,2.1370246
2024-11-11 17:00:00+03:00,22.03,118.0,12.2585,34.0,60.0,0.0,2.0615528,90.0,16.0325,57.0,41.0,0.0,1.4422206,204.0,17.580502,2.0,138.0,0.0,3.0066593,2024-11-11,2024,11,11,17,316,46,0,137.33333,31.0,15.290501,79.666664,0.0,2.170144
2024-11-11 18:00:00+03:00,0.14,17.0,9.8585,34.0,6.0,0.0,1.9104972,4.0,14.0825,18.0,1.0,0.0,1.3928387,51.0,15.5805,0.0,26.0,0.0,2.1023796,2024-11-11,2024,11,11,18,316,46,0,24.0,17.333334,13.173833,11.0,0.0,1.8019052
2024-11-11 19:00:00+03:00,0.0,0.0,9.0585,21.0,0.0,0.0,1.3124405,0.0,13.9325,28.0,0.0,0.0,0.86313385,0.0,14.030499,0.0,0.0,0.0,1.1011358,2024-11-11,2024,11,11,19,316,46,0,0.0,16.333334,12.3405,0.0,0.0,1.0922366
2024-11-11 20:00:00+03:00,0.0,0.0,7.9084997,6.0,0.0,0.0,1.2539936,0.0,13.4825,0.0,0.0,0.0,0.47434163,0.0,14.780499,0.0,0.0,0.0,0.45276925,2024-11-11,2024,11,11,20,316,46,0,0.0,2.0,12.057166,0.0,0.0,0.7270348
2024-11-11 21:00:00+03:00,0.0,0.0,7.3085,17.0,0.0,0.0,1.059481,0.0,13.3325,0.0,0.0,0.0,0.47434163,0.0,13.3805,0.0,0.0,0.0,1.1423659,2024-11-11,2024,11,11,21,316,46,0,0.0,5.6666665,11.3405,0.0,0.0,0.89206284
2024-11-11 22:00:00+03:00,0.0,0.0,6.5585,100.0,0.0,0.0,0.9656604,0.0,12.4825,0.0,0.0,0.0,0.82764727,0.0,13.6805,0.0,0.0,0.0,0.18027757,2024-11-11,2024,11,11,22,316,46,0,0.0,33.333332,10.9071665,0.0,0.0,0.65786177
2024-11-11 23:00:00+03:00,0.0,0.0,6.3585,100.0,0.0,0.0,0.82764727,0.0,11.0325,0.0,0.0,0.0,1.1672618,0.0,10.6305,0.0,0.0,0.0,1.5305228,2024-11-11,2024,11,11,23,316,46,0,0.0,33.333332,9.3405,0.0,0.0,1.175144
2024-11-12 00:00:00+03:00,0.0,0.0,6.2085,2.0,0.0,0.0,0.82764727,0.0,10.132501,0.0,0.0,0.0,1.6101241,0.0,10.3305,0.0,0.0,0.0,1.25,2024-11-12,2024,11,12,0,317,46,1,0.0,0.6666667,8.8905,0.0,0.0,1.2292571
2024-11-12 01:00:00+03:00,0.0,0.0,5.1085,1.0,0.0,0.0,0.8077747,0.0,9.5825,0.0,0.0,0.0,1.4705442,0.0,9.780499,0.0,0.0,0.0,1.1884865,2024-11-12,2024,11,12,1,317,46,1,0.0,0.33333334,8.1571665,0.0,0.0,1.1556019
2024-11-12 02:00:00+03:00,0.0,0.0,4.7585,9.0,0.0,0.0,0.82764727,0.0,9.132501,0.0,0.0,0.0,1.430035,0.0,9.3305,0.0,0.0,0.0,1.0440307,2024-11-12,2024,11,12,2,317,46,1,0.0,3.0,7.7405,0.0,0.0,1.100571
2024-11-12 03:00:00+03:00,0.0,0.0,4.5085,15.0,0.0,0.0,0.8746428,0.0,8.7325,0.0,0.0,0.0,1.6710774,0.0,9.1305,0.0,0.0,0.0,1.0688778,2024-11-12,2024,11,12,3,317,46,1,0.0,5.0,7.4571667,0.0,0.0,1.2048659
2024-11-12 04:00:00+03:00,0.0,0.0,4.0585,26.0,0.0,0.0,1.3313527,0.0,8.5325,0.0,0.0,0.0,2.2209232,0.0,9.3305,0.0,0.0,0.0,1.662077,2024-11-12,2024,11,12,4,317,46,1,0.0,8.666667,7.3071666,0.0,0.0,1.7381176
2024-11-12 05:00:00+03:00,0.03,0.0,4.5585,14.0,0.0,0.0,1.1401755,0.0,8.4325,6.0,0.0,0.0,2.0359273,0.0,8.4305,0.0,0.0,0.0,1.0606601,2024-11-12,2024,11,12,5,317,46,1,0.0,6.6666665,7.1404996,0.0,0.0,1.4122543
2024-11-12 06:00:00+03:00,2.64,0.0,3.3084998,39.0,0.0,0.0,1.2349088,0.0,8.4325,43.0,0.0,0.0,1.7867569,0.0,8.5305,0.0,0.0,0.0,1.4,2024-11-12,2024,11,12,6,317,46,1,0.0,27.333334,6.7571664,0.0,0.0,1.4738885
2024-11-12 07:00:00+03:00,19.65,0.0,3.4585,68.0,0.0,0.0,0.7615773,0.0,8.382501,73.0,0.0,0.0,1.9300259,0.0,8.1805,3.0,0.0,0.0,1.3038404,2024-11-12,2024,11,12,7,317,46,1,0.0,48.0,6.6738334,0.0,0.0,1.3318145
2024-11-12 08:00:00+03:00,110.87,10.0,2.9085002,79.0,2.0,0.0,1.0965856,36.0,9.5325,93.0,12.0,0.0,2.1931713,0.0,8.1805,1.0,0.0,0.0,1.6007811,2024-11-12,2024,11,12,8,317,46,1,15.333333,57.666668,6.873833,4.6666665,0.0,1.6301793
2024-11-12 09:00:00+03:00,203.03,114.0,5.7085,0.0,49.0,0.0,1.2298374,176.0,12.6825,97.0,90.0,0.0,2.5739074,68.0,10.9805,15.0,36.0,0.0,1.5206907,2024-11-12,2024,11,12,9,317,46,1,119.333336,37.333332,9.7905,58.333332,0.0,1.7748117
